,Paths,features0,features1,features2,Type,Labels,Predictions,Confidence,Errors,Accuracy
7780,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02101556-clumber/n02101556_2715.jpg,6.4228125,3.154742,7.270577,TRAIN,Clumber,Clumber,99.866771697998,Correct,1
7781,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02112137-chow/n02112137_8825.jpg,-0.14505313,3.1249673,14.537281,TRAIN,Chow,Chow,99.9806940555572,Correct,1
7782,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02108000-EntleBucher/n02108000_2891.jpg,0.8313832,-14.466068,-6.6535006,TRAIN,Entlebucher,Entlebucher,99.9460279941559,Correct,1
7783,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02086240-Shih-Tzu/n02086240_7093.jpg,6.1179934,10.56807,0.3455166,TRAIN,Shih,Shih,99.813985824585,Correct,1
7784,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02116738-African_hunting_dog/n02116738_2005.jpg,5.7057757,-0.030063856,-14.242073,TRAIN,African Hunting Dog,African Hunting Dog,99.9952673912048,Correct,1
7785,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091635-otterhound/n02091635_2948.jpg,-8.827995,3.6454005,0.47701365,TRAIN,Otterhound,Otterhound,99.9968409538269,Correct,1
7786,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113712-miniature_poodle/n02113712_6697.jpg,-2.311926,12.755947,0.27575108,TRAIN,Miniature Poodle,Miniature Poodle,99.2462515830994,Correct,1
7787,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02100583-vizsla/n02100583_1318.jpg,-6.8991694,-5.532151,7.120175,TRAIN,Vizsla,Vizsla,99.8857617378235,Correct,1
7788,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099601-golden_retriever/n02099601_5736.jpg,0.14339541,0.98441374,10.232422,TRAIN,Golden Retriever,Golden Retriever,99.5680928230285,Correct,1
7789,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102973-Irish_water_spaniel/n02102973_465.jpg,-12.604733,5.1403008,-8.044245,TRAIN,Irish Water Spaniel,Irish Water Spaniel,99.9510765075684,Correct,1
7790,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093647-Bedlington_terrier/n02093647_2640.jpg,10.065359,9.159037,-5.333466,TRAIN,Bedlington Terrier,Bedlington Terrier,99.7392058372498,Correct,1
7791,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02100735-English_setter/n02100735_8630.jpg,8.076556,-1.6567677,0.4311101,TRAIN,English Setter,English Setter,99.4381129741669,Correct,1
7792,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094258-Norwich_terrier/n02094258_1778.jpg,-5.0163665,8.510357,12.824049,TRAIN,Norwich Terrier,Norwich Terrier,99.7973501682282,Correct,1
7793,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089867-Walker_hound/n02089867_1048.jpg,5.5075746,-6.9750767,3.8119643,TRAIN,Walker Hound,Walker Hound,99.9429166316986,Correct,1
7794,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097474-Tibetan_terrier/n02097474_7443.jpg,3.820404,8.470988,-3.1707819,TRAIN,Tibetan Terrier,Tibetan Terrier,99.7800529003143,Correct,1
7795,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02092002-Scottish_deerhound/n02092002_3460.jpg,-0.6951763,10.38111,-12.088278,TRAIN,Scottish Deerhound,Scottish Deerhound,99.6769785881042,Correct,1
7796,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088466-bloodhound/n02088466_8162.jpg,-13.143684,-6.8027797,7.6416864,TRAIN,Bloodhound,Bloodhound,99.9805510044098,Correct,1
7797,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02095314-wire-haired_fox_terrier/n02095314_289.jpg,1.7850474,5.7042246,9.518033,TRAIN,Wire,Wire,99.7977435588837,Correct,1
7798,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094433-Yorkshire_terrier/n02094433_2105.jpg,-6.873289,4.2907634,8.438789,TRAIN,Yorkshire Terrier,Yorkshire Terrier,99.5171844959259,Correct,1
7799,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096177-cairn/n02096177_7877.jpg,-10.08255,12.534059,0.04599448,TRAIN,Cairn,Cairn,99.879515171051,Correct,1
7800,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02100236-German_short-haired_pointer/n02100236_4657.jpg,-1.4241985,-7.3687525,-7.6345515,TRAIN,German Short,German Short,99.898499250412,Correct,1
7801,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098286-West_Highland_white_terrier/n02098286_1502.jpg,4.629684,14.225207,4.128475,TRAIN,West Highland White Terrier,West Highland White Terrier,99.5771110057831,Correct,1
7802,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02092002-Scottish_deerhound/n02092002_5202.jpg,-0.7470212,10.2682905,-11.741471,TRAIN,Scottish Deerhound,Scottish Deerhound,99.5401859283447,Correct,1
7803,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096294-Australian_terrier/n02096294_7804.jpg,-10.048758,5.363149,12.910227,TRAIN,Australian Terrier,Australian Terrier,99.9273717403412,Correct,1
7804,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107683-Bernese_mountain_dog/n02107683_1468.jpg,7.317923,-12.175282,-8.0842705,TRAIN,Bernese Mountain Dog,Bernese Mountain Dog,99.9326348304748,Correct,1
7805,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02116738-African_hunting_dog/n02116738_4508.jpg,6.7867894,-0.13257201,-15.826763,TRAIN,African Hunting Dog,African Hunting Dog,99.9944806098938,Correct,1
7806,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093859-Kerry_blue_terrier/n02093859_2030.jpg,-6.511935,5.5974865,-11.926074,TRAIN,Kerry Blue Terrier,Kerry Blue Terrier,99.7767210006714,Correct,1
7807,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02095570-Lakeland_terrier/n02095570_2634.jpg,-2.9070745,5.3810005,7.02446,TRAIN,Lakeland Terrier,Lakeland Terrier,99.757993221283,Correct,1
7808,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02086910-papillon/n02086910_336.jpg,14.413297,-1.0539219,7.085647,TRAIN,Papillon,Papillon,99.8107314109802,Correct,1
7809,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02090721-Irish_wolfhound/n02090721_4290.jpg,5.8324943,8.022063,-7.810489,TRAIN,Irish Wolfhound,Irish Wolfhound,99.8071789741516,Correct,1
7810,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099712-Labrador_retriever/n02099712_7968.jpg,2.1363256,2.7923017,6.1420827,TRAIN,Labrador Retriever,Labrador Retriever,99.8658299446106,Correct,1
7811,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02108915-French_bulldog/n02108915_644.jpg,9.60731,-1.6934156,-9.526612,TRAIN,French Bulldog,French Bulldog,99.0858376026154,Correct,1
7812,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02106166-Border_collie/n02106166_2477.jpg,12.877556,-3.370645,-2.7900724,TRAIN,Border Collie,Border Collie,98.737621307373,Correct,1
7813,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093859-Kerry_blue_terrier/n02093859_2921.jpg,-6.983207,6.0124016,-13.299191,TRAIN,Kerry Blue Terrier,Kerry Blue Terrier,99.9123156070709,Correct,1
7814,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096294-Australian_terrier/n02096294_1386.jpg,-9.519124,5.2519045,12.986147,TRAIN,Australian Terrier,Australian Terrier,99.821126461029,Correct,1
7815,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111129-Leonberg/n02111129_2700.jpg,-15.863757,-0.2409582,-0.91855663,TRAIN,Leonberg,Leonberg,99.7109115123749,Correct,1
7816,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099712-Labrador_retriever/n02099712_5338.jpg,1.7855933,2.1948392,6.563305,TRAIN,Labrador Retriever,Labrador Retriever,99.828690290451,Correct,1
7817,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02108422-bull_mastiff/n02108422_2379.jpg,-11.905278,-9.344224,0.42483664,TRAIN,Bull Mastiff,Bull Mastiff,99.8100936412811,Correct,1
7818,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089973-English_foxhound/n02089973_2093.jpg,4.786067,-9.414106,7.646472,TRAIN,English Foxhound,English Foxhound,99.4767308235168,Correct,1
7819,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085782-Japanese_spaniel/n02085782_3889.jpg,14.209725,-1.9166213,1.7103684,TRAIN,Japanese Spaniel,Japanese Spaniel,99.7345864772797,Correct,1
7820,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02106030-collie/n02106030_16171.jpg,9.107281,-4.349684,8.300913,TRAIN,Collie,Collie,99.8025417327881,Correct,1
7821,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089973-English_foxhound/n02089973_529.jpg,3.9214094,-7.497518,7.6769385,TRAIN,English Foxhound,English Foxhound,99.828290939331,Correct,1
7822,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102480-Sussex_spaniel/n02102480_7676.jpg,-13.743122,0.3278611,4.9755816,TRAIN,Sussex Spaniel,Sussex Spaniel,99.6192336082458,Correct,1
7823,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094114-Norfolk_terrier/n02094114_3477.jpg,-5.974816,10.996263,9.81004,TRAIN,Norfolk Terrier,Norfolk Terrier,99.2293953895569,Correct,1
7824,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096177-cairn/n02096177_790.jpg,-9.605376,12.920822,-0.17520174,TRAIN,Cairn,Cairn,99.6100664138794,Correct,1
7825,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098105-soft-coated_wheaten_terrier/n02098105_2078.jpg,-3.6123018,9.67713,3.1685977,TRAIN,Soft,Soft,99.8298585414886,Correct,1
7826,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02095314-wire-haired_fox_terrier/n02095314_1945.jpg,0.71219134,6.7002654,8.046926,TRAIN,Wire,Wire,99.3125438690186,Correct,1
7827,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099429-curly-coated_retriever/n02099429_2170.jpg,-10.120275,0.37351564,-11.079381,TRAIN,Curly,Curly,99.33300614357,Correct,1
7828,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105412-kelpie/n02105412_1920.jpg,-1.9077982,-9.495738,-2.082277,TRAIN,Kelpie,Kelpie,99.7532725334168,Correct,1
7829,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02100735-English_setter/n02100735_7838.jpg,8.593293,-1.6874415,0.5503193,TRAIN,English Setter,English Setter,99.4031846523285,Correct,1
7830,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085620-Chihuahua/n02085620_574.jpg,2.6773598,-1.6071721,7.469675,TRAIN,Chihuahua,Chihuahua,99.8295605182648,Correct,1
7831,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105162-malinois/n02105162_5186.jpg,-12.139993,-3.801977,0.2653789,TRAIN,Malinois,Malinois,99.895966053009,Correct,1
7832,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098105-soft-coated_wheaten_terrier/n02098105_562.jpg,-4.0455976,10.204519,4.1062975,TRAIN,Soft,Soft,99.3830919265747,Correct,1
7833,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085936-Maltese_dog/n02085936_771.jpg,7.558636,8.716129,6.790769,TRAIN,Maltese Dog,Maltese Dog,99.660849571228,Correct,1
7834,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096177-cairn/n02096177_515.jpg,-8.28153,12.971234,0.7460696,TRAIN,Cairn,Cairn,99.8412370681763,Correct,1
7835,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093428-American_Staffordshire_terrier/n02093428_19443.jpg,4.761662,-2.2490222,-8.260606,TRAIN,American Staffordshire Terrier,American Staffordshire Terrier,99.7986435890198,Correct,1
7836,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111129-Leonberg/n02111129_187.jpg,-15.691985,0.055820476,-0.82779366,TRAIN,Leonberg,Leonberg,99.8819291591644,Correct,1
7837,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02108000-EntleBucher/n02108000_1885.jpg,1.9440995,-14.090505,-5.657159,TRAIN,Entlebucher,Entlebucher,99.8568177223206,Correct,1
7838,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105162-malinois/n02105162_2636.jpg,-12.5726185,-4.4124427,0.18585682,TRAIN,Malinois,Malinois,99.9103724956512,Correct,1
7839,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02112018-Pomeranian/n02112018_3090.jpg,4.6043677,-0.088486016,14.87788,TRAIN,Pomeranian,Pomeranian,99.957925081253,Correct,1
7840,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111500-Great_Pyrenees/n02111500_655.jpg,8.5060835,5.0494323,1.4043787,TRAIN,Great Pyrenees,Great Pyrenees,99.6344983577728,Correct,1
7841,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02089078-black-and-tan_coonhound/n02089078_2801.jpg,-5.078207,-10.88378,-8.004976,TRAIN,Black,Black,99.7279763221741,Correct,1
7842,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097658-silky_terrier/n02097658_816.jpg,-10.76057,4.348964,7.5631995,TRAIN,Silky Terrier,Silky Terrier,99.2982625961304,Correct,1
7843,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02110958-pug/n02110958_12130.jpg,-9.963327,0.33937326,-6.492982,TRAIN,Pug,Pug,99.966287612915,Correct,1
7844,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098105-soft-coated_wheaten_terrier/n02098105_3374.jpg,-3.451862,9.446131,4.056989,TRAIN,Soft,Soft,99.8260200023651,Correct,1
7845,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02110063-malamute/n02110063_17485.jpg,10.7069645,4.524317,-10.070884,TRAIN,Malamute,Malamute,99.8088896274567,Correct,1
7846,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091244-Ibizan_hound/n02091244_879.jpg,1.4914044,-10.063542,11.431734,TRAIN,Ibizan Hound,Ibizan Hound,99.6721804141999,Correct,1
7847,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099429-curly-coated_retriever/n02099429_433.jpg,-11.772973,0.31920403,-11.414456,TRAIN,Curly,Curly,99.9750673770904,Correct,1
7848,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096051-Airedale/n02096051_5867.jpg,-9.727064,7.8375316,4.4452233,TRAIN,Airedale,Airedale,99.5012104511261,Correct,1
7849,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107142-Doberman/n02107142_15003.jpg,-5.877408,-9.590578,-4.4217067,TRAIN,Doberman,Doberman,99.9725043773651,Correct,1
7850,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02095889-Sealyham_terrier/n02095889_1445.jpg,3.8462558,12.120525,11.238644,TRAIN,Sealyham Terrier,Sealyham Terrier,99.9954104423523,Correct,1
7851,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02087394-Rhodesian_ridgeback/n02087394_3048.jpg,-8.430901,-9.612069,4.3723507,TRAIN,Rhodesian Ridgeback,Rhodesian Ridgeback,99.3560194969177,Correct,1
7852,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113978-Mexican_hairless/n02113978_857.jpg,-4.8982573,-4.0170684,-5.340019,TRAIN,Mexican Hairless,Mexican Hairless,99.9374449253082,Correct,1
7853,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085620-Chihuahua/n02085620_11337.jpg,2.889749,-0.90982014,7.7162366,TRAIN,Chihuahua,Chihuahua,99.6210932731628,Correct,1
7854,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02109525-Saint_Bernard/n02109525_16100.jpg,9.150056,-9.170623,-0.010703252,TRAIN,Saint Bernard,Saint Bernard,99.9944806098938,Correct,1
7855,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093647-Bedlington_terrier/n02093647_2279.jpg,10.591675,9.971109,-5.0856023,TRAIN,Bedlington Terrier,Bedlington Terrier,99.9359905719757,Correct,1
7856,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02110185-Siberian_husky/n02110185_11783.jpg,13.379067,3.3633134,-7.5452957,TRAIN,Siberian Husky,Siberian Husky,99.9139547348022,Correct,1
7857,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102318-cocker_spaniel/n02102318_10261.jpg,-2.7583194,1.0219136,7.0513735,TRAIN,Cocker Spaniel,Cocker Spaniel,99.8252809047699,Correct,1
7858,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088094-Afghan_hound/n02088094_2726.jpg,-7.8816137,5.037573,-2.1460938,TRAIN,Afghan Hound,Afghan Hound,99.890398979187,Correct,1
7859,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088238-basset/n02088238_4182.jpg,5.732038,-13.489599,3.5002751,TRAIN,Basset,Basset,99.8159229755402,Correct,1
7860,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098413-Lhasa/n02098413_3561.jpg,2.0297837,8.432238,3.6703246,TRAIN,Lhasa,Lhasa,99.5220005512238,Correct,1
7861,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02099849-Chesapeake_Bay_retriever/n02099849_3911.jpg,-11.848512,-5.597317,-6.400503,TRAIN,Chesapeake Bay Retriever,Chesapeake Bay Retriever,99.9442398548126,Correct,1
7862,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02092339-Weimaraner/n02092339_1796.jpg,5.6238527,1.4386826,-6.046917,TRAIN,Weimaraner,Weimaraner,99.8386383056641,Correct,1
7863,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097209-standard_schnauzer/n02097209_3874.jpg,-5.780505,10.988123,-6.0950685,TRAIN,Standard Schnauzer,Standard Schnauzer,99.9478995800019,Correct,1
7864,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085620-Chihuahua/n02085620_949.jpg,2.2452323,-1.4460137,7.5455604,TRAIN,Chihuahua,Chihuahua,99.8227059841156,Correct,1
7865,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091467-Norwegian_elkhound/n02091467_3474.jpg,5.6176434,6.4847107,-12.858425,TRAIN,Norwegian Elkhound,Norwegian Elkhound,99.8728215694428,Correct,1
7866,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093991-Irish_terrier/n02093991_2989.jpg,-6.406068,-1.2753532,12.444976,TRAIN,Irish Terrier,Irish Terrier,99.3496775627136,Correct,1
7867,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102318-cocker_spaniel/n02102318_8990.jpg,-2.8906617,1.8514004,7.8635325,TRAIN,Cocker Spaniel,Cocker Spaniel,99.4977056980133,Correct,1
7868,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02098286-West_Highland_white_terrier/n02098286_4364.jpg,3.5380425,14.756093,4.5101523,TRAIN,West Highland White Terrier,West Highland White Terrier,99.8855829238892,Correct,1
7869,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094258-Norwich_terrier/n02094258_990.jpg,-5.082259,9.321441,12.274727,TRAIN,Norwich Terrier,Norwich Terrier,99.4686484336853,Correct,1
7870,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091467-Norwegian_elkhound/n02091467_1645.jpg,4.115208,6.466928,-13.854418,TRAIN,Norwegian Elkhound,Norwegian Elkhound,99.9841451644898,Correct,1
7871,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093428-American_Staffordshire_terrier/n02093428_10575.jpg,5.229085,-2.8899977,-7.5708776,TRAIN,American Staffordshire Terrier,American Staffordshire Terrier,99.7405827045441,Correct,1
7872,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107683-Bernese_mountain_dog/n02107683_265.jpg,7.858358,-12.552068,-9.03115,TRAIN,Bernese Mountain Dog,Bernese Mountain Dog,99.8906970024109,Correct,1
7873,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02094433-Yorkshire_terrier/n02094433_962.jpg,-7.2839456,2.9349215,10.834914,TRAIN,Yorkshire Terrier,Yorkshire Terrier,98.989737033844,Correct,1
7874,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105251-briard/n02105251_4223.jpg,-10.036624,9.401288,-3.0950735,TRAIN,Briard,Briard,99.8303413391113,Correct,1
7875,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096051-Airedale/n02096051_2883.jpg,-8.43113,7.122897,4.2879143,TRAIN,Airedale,Airedale,99.8331010341644,Correct,1
7876,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113186-Cardigan/n02113186_9116.jpg,8.356577,-4.408327,-3.402547,TRAIN,Cardigan,Cardigan,99.7083365917206,Correct,1
7877,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02112018-Pomeranian/n02112018_14257.jpg,4.6986256,1.6248194,14.916627,TRAIN,Pomeranian,Pomeranian,99.911230802536,Correct,1
7878,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02086240-Shih-Tzu/n02086240_6819.jpg,5.682549,8.72929,0.88338834,TRAIN,Shih,Shih,99.8836934566498,Correct,1
7879,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02090379-redbone/n02090379_3372.jpg,-8.492654,-9.484526,9.489602,TRAIN,Redbone,Redbone,99.1377234458923,Correct,1
7880,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093647-Bedlington_terrier/n02093647_3473.jpg,10.229779,9.694119,-5.0094385,TRAIN,Bedlington Terrier,Bedlington Terrier,99.8980581760406,Correct,1
7881,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02090721-Irish_wolfhound/n02090721_503.jpg,3.631332,7.5860777,-7.162551,TRAIN,Irish Wolfhound,Irish Wolfhound,99.9383449554443,Correct,1
7882,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085620-Chihuahua/n02085620_1455.jpg,2.7527175,-1.7680336,6.7648773,TRAIN,Chihuahua,Chihuahua,99.6486306190491,Correct,1
7883,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096437-Dandie_Dinmont/n02096437_3241.jpg,-1.8495837,14.287319,7.6399183,TRAIN,Dandie Dinmont,Dandie Dinmont,99.7889459133148,Correct,1
7884,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093991-Irish_terrier/n02093991_551.jpg,-6.4759865,-2.2609758,11.155684,TRAIN,Irish Terrier,Irish Terrier,98.6117422580719,Correct,1
7885,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02096437-Dandie_Dinmont/n02096437_3195.jpg,-2.2719893,14.418462,6.4558344,TRAIN,Dandie Dinmont,Dandie Dinmont,99.9737322330475,Correct,1
7886,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091032-Italian_greyhound/n02091032_10079.jpg,1.4587454,-8.127516,0.6607836,TRAIN,Italian Greyhound,Italian Greyhound,99.707967042923,Correct,1
7887,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02087394-Rhodesian_ridgeback/n02087394_7263.jpg,-8.981137,-10.185544,3.7969272,TRAIN,Rhodesian Ridgeback,Rhodesian Ridgeback,99.5919942855835,Correct,1
7888,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02109525-Saint_Bernard/n02109525_883.jpg,9.324644,-7.842249,0.05995933,TRAIN,Saint Bernard,Saint Bernard,99.7785091400146,Correct,1
7889,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02107574-Greater_Swiss_Mountain_dog/n02107574_530.jpg,4.734286,-12.733026,-2.5982978,TRAIN,Greater Swiss Mountain Dog,Greater Swiss Mountain Dog,99.5205819606781,Correct,1
7890,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02106030-collie/n02106030_16671.jpg,7.699929,-2.9392664,8.153384,TRAIN,Collie,Collie,99.8180866241455,Correct,1
7891,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02085782-Japanese_spaniel/n02085782_2182.jpg,14.748065,-0.2829975,2.5876753,TRAIN,Japanese Spaniel,Japanese Spaniel,99.848747253418,Correct,1
7892,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02105412-kelpie/n02105412_6476.jpg,-1.8776127,-10.594666,-2.063818,TRAIN,Kelpie,Kelpie,99.895703792572,Correct,1
7893,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02113799-standard_poodle/n02113799_5704.jpg,-3.6398368,8.935162,-1.6942984,TRAIN,Standard Poodle,Standard Poodle,99.9102830886841,Correct,1
7894,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02111500-Great_Pyrenees/n02111500_5826.jpg,8.689346,4.5248876,2.4432883,TRAIN,Great Pyrenees,Great Pyrenees,99.5544612407684,Correct,1
7895,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02093428-American_Staffordshire_terrier/n02093428_3092.jpg,4.944641,-4.076103,-6.6552343,TRAIN,American Staffordshire Terrier,American Staffordshire Terrier,99.4750559329987,Correct,1
7896,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02095889-Sealyham_terrier/n02095889_4290.jpg,2.6494813,10.151702,10.485336,TRAIN,Sealyham Terrier,Sealyham Terrier,99.7793197631836,Correct,1
7897,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02086079-Pekinese/n02086079_2368.jpg,8.584867,5.3703356,12.815692,TRAIN,Pekinese,Pekinese,99.7876405715942,Correct,1
7898,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02102973-Irish_water_spaniel/n02102973_3073.jpg,-11.813492,5.37192,-7.0307813,TRAIN,Irish Water Spaniel,Irish Water Spaniel,99.4660794734955,Correct,1
7899,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097658-silky_terrier/n02097658_26.jpg,-11.778558,3.8414605,7.008559,TRAIN,Silky Terrier,Silky Terrier,99.5886147022247,Correct,1
7900,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091467-Norwegian_elkhound/n02091467_1787.jpg,5.707211,5.6001387,-12.81212,TRAIN,Norwegian Elkhound,Norwegian Elkhound,99.900096654892,Correct,1
7901,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091831-Saluki/n02091831_10722.jpg,0.15892553,-4.6700068,5.509245,TRAIN,Saluki,Saluki,99.6617019176483,Correct,1
7902,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091134-whippet/n02091134_1268.jpg,4.2059727,-2.8392408,1.765402,TRAIN,Whippet,Whippet,99.9579727649689,Correct,1
7903,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02091032-Italian_greyhound/n02091032_8428.jpg,0.1379845,-6.8099256,-0.18233131,TRAIN,Italian Greyhound,Italian Greyhound,99.6172606945038,Correct,1
7904,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02088466-bloodhound/n02088466_7486.jpg,-12.647771,-7.373077,6.812731,TRAIN,Bloodhound,Bloodhound,99.9145150184631,Correct,1
7905,https://storage.googleapis.com/multiclass_classification/dogbreeds/train/n02097130-giant_schnauzer/n02097130_2866.jpg,-6.0042205,0.5800441,-8.795363,TRAIN,Giant Schnauzer,Giant Schnauzer,99.4589447975159,Correct,1
